77102,-1227.77611549234,2.2663883708821e-07,25.9208765645365
77112,-1227.99519380992,1.83845434247223e-07,25.9197251811586
77122,-1228.20155419669,1.42328482611195e-07,25.9186069783816
77132,-1228.39452655014,1.0227198653274e-07,25.9175213037192
77142,-1228.57355505041,6.38451175173701e-08,25.9164673318787
77152,-1228.73819035023,2.71988568427457e-08,25.9154440955932
77162,-1228.88813249864,-7.53868156021037e-09,25.9144505012206
77172,-1229.02323997447,-4.02584240982066e-08,25.9134853209768
77182,-1229.1435391863,-7.0869939605185e-08,25.9125472351068
77192,-1229.24923440882,-9.93009473082383e-08,25.9116348544042
77202,-1229.3407181189,-1.25496739748387e-07,25.9107467037394
77212,-1229.41858168886,-1.49419529749509e-07,25.9098812477509
77222,-1229.48362638811,-1.71047730481785e-07,25.9090369498755
77232,-1229.53684025822,-1.9037525059514e-07,25.9082122467357
77242,-1229.57939102794,-2.07410633476842e-07,25.9074055415604
77252,-1229.61266694069,-2.2217608805789e-07,25.9066152644432
77262,-1229.63829448186,-2.34706594952797e-07,25.9058398649693
77272,-1229.65811470233,-2.45049090002318e-07,25.9050778098042
77282,-1229.67413646708,-2.53261632167496e-07,25.9043276045228
77292,-1229.6885032867,-2.59412526834093e-07,25.9035878027191
77302,-1229.70349211182,-2.63579192489611e-07,25.9028570213703
77312,-1229.7215602697,-2.65846387485394e-07,25.9021339397932
77322,-1229.74531945677,-2.66305942002711e-07,25.9014172936884
77332,-1229.77743692553,-2.65056817284419e-07,25.9007058787788
77342,-1229.82061960864,-2.62203035917494e-07,25.8999985643285
77352,-1229.87761505065,-2.57852427360271e-07,25.8992943138754
77362,-1229.95117910451,-2.52116256208565e-07,25.898592151962
77372,-1230.04404495165,-2.45108301843215e-07,25.8978911446476
77382,-1230.15889361805,-2.36943976772333e-07,25.8971904330797
77392,-1230.29832615305,-2.27739487080656e-07,25.8964892326494
77402,-1230.46483763125,-2.17611037923363e-07,25.8957868137824
77412,-1230.66079313134,-2.06674086534932e-07,25.8950824950259
77422,-1230.88840583888,-1.95042644767574e-07,25.8943756404893
77432,-1231.14971741303,-1.82828632730901e-07,25.8936656567408
77442,-1231.4465807499,-1.70141284676904e-07,25.8929519729969
77452,-1231.78064526727,-1.57086607863804e-07,25.8922340356798
77462,-1232.15334482803,-1.43766894740825e-07,25.8915113368241
77472,-1232.56588841108,-1.30280288424646e-07,25.890783386645
77482,-1233.01925363024,-1.16720401088668e-07,25.8900496838447
77492,-1233.51418319289,-1.03175984559225e-07,25.8893097514999
77502,-1234.05118438101,-8.97306521093629e-08,25.8885631214534
77512,-1234.63053162815,-7.64626501614628e-08,25.8878092926215
77522,-1235.25227225589,-6.34446783552097e-08,25.8870477635998
77532,-1235.91620104324,-5.07436893827368e-08,25.8862780460319
77542,-1236.6218538986,-3.84208310611411e-08,25.8854996379861
77552,-1237.36858698526,-2.65315497488569e-08,25.8847120269781
77562,-1238.15558577224,-1.51254461909787e-08,25.8839146838794
77572,-1238.98180407979,-4.24617847644545e-09,25.8831070652775
77582,-1239.84598878572,6.06832796549568e-09,25.8822886193475
77592,-1240.74668959747,1.57858088769324e-08,25.8814587816531
77602,-1241.68225397959,2.4879567140687e-08,25.8806169750247
77612,-1242.65087363022,3.3328246603344e-08,25.8797626077484
77622,-1243.65057724282,4.11157395575915e-08,25.8788950977025
77632,-1244.67923597408,4.82309563287976e-08,25.8780138746869
77642,-1245.73458176262,5.46675993773854e-08,25.877118369832
77652,-1246.81417236559,6.0424035499704e-08,25.876208023829
77662,-1247.91540866099,6.55029456833224e-08,25.8752822950672
77672,-1249.03557248101,6.99110265646863e-08,25.874340684391
77682,-1250.17183493018,7.36587821720002e-08,25.8733827421251
77692,-1251.32126972426,7.67602411400373e-08,25.8724080676099
77702,-1252.4808372991,7.92325955275982e-08,25.8714163452587
77712,-1253.64739001833,8.10959459853811e-08,25.8704073467454
77722,-1254.81773049149,8.23731159232393e-08,25.8693809189506
77732,-1255.98865210378,8.30892645172947e-08,25.8683370193046
77742,-1257.15694354147,8.32715376255532e-08,25.8672757450382
77752,-1258.31937570129,8.29488106509878e-08,25.8661973336287
77762,-1259.47270767163,8.21513950075159e-08,25.8651021653393
77772,-1260.61376454595,8.09108568401943e-08,25.863990787877
77782,-1261.73948422767,7.92596578105865e-08,25.8628639299479
77792,-1262.84688059057,7.72307907634188e-08,25.8617225038628
77802,-1263.93309223274,7.48577543123337e-08,25.860567613803
77812,-1264.99542978984,7.21742324434722e-08,25.8594005803569
77822,-1266.03136915825,6.92137494917576e-08,25.8582229638335
77832,-1267.03857527336,6.60095523037903e-08,25.8570365384464
77842,-1268.01492211812,6.2594405765815e-08,25.8558432902277
77852,-1268.9585090344,5.90004046157091e-08,25.8546454665657
77862,-1269.86767342485,5.52588018719859e-08,25.8534455650006
77872,-1270.74099994792,5.13998540839643e-08,25.8522463086904
77882,-1271.57732632176,4.74526834838652e-08,25.8510506702057
77892,-1272.37574586574,4.34451570041261e-08,25.8498618736878
77902,-1273.13560691924,3.94037820120769e-08,25.8486833838439
77912,-1273.8565092882,3.5353618509639e-08,25.8475188988557
77922,-1274.53829787902,3.13182074481735e-08,25.8463723335146
77932,-1275.18105368779,2.73195147182475e-08,25.8452478092741
77942,-1275.78508232025,2.3377890291072e-08,25.8441496645635
77952,-1276.35090022411,1.9512041912827e-08,25.8430824454739
77962,-1276.87921882062,1.57390226850757e-08,25.8420508571773
77972,-1277.37092672693,1.20742318040308e-08,25.8410597494816
77982,-1277.82707026395,8.53142767852654e-09,25.8401141203222
77992,-1278.24883244713,5.12275260112356e-09,25.8392190786298
78002,-1278.63751065925,1.85876810872317e-09,25.8383798197931
78012,-1278.99449320517,-1.25149986174332e-09,25.8376016136646
78022,-1279.32123494836,-4.20050694072154e-09,25.836889774335
78032,-1279.61923222845,-6.98212835157143e-09,25.8362496259324
78042,-1279.89003163786,-9.59156906771345e-09,25.8356864704416
78052,-1280.13522262677,-1.20252984135566e-08,25.835205571833
78062,-1280.35634781066,-1.4281021866669e-08,25.834812120154
78072,-1280.55488671939,-1.6357551283335e-08,25.8345111951363
78082,-1280.73231311372,-1.82546700254656e-08,25.8343077545229
78092,-1280.89007038144,-1.99730965130697e-08,25.8342065913155
78102,-1281.0295313893,-2.15144042368851e-08,25.8342123024561
78112,-1281.15199306959,-2.28809077632506e-08,25.8343292668215
78122,-1281.25867140928,-2.4075571935012e-08,25.8345616022853
78132,-1281.3506968849,-2.51019221342114e-08,25.8349131439971
78142,-1281.42911038163,-2.59639563453518e-08,25.8353874323944
78152,-1281.49485963007,-2.6666059714351e-08,25.8359876657003
78162,-1281.54879618958,-2.72129222517555e-08,25.8367166612922
78172,-1281.59167300179,-2.7609460279701e-08,25.8375768647556
78182,-1281.62414253366,-2.78607421708235e-08,25.8385703111881
78192,-1281.64675552434,-2.7971918874168e-08,25.8396985810168
78202,-1281.65996034547,-2.7948159668429e-08,25.8409627986118
78212,-1281.66410298014,-2.77945935269048e-08,25.84236359597
78222,-1281.6594276209,-2.7516256421662e-08,25.843901100699
78232,-1281.64607788303,-2.71180448368865e-08,25.8455749430353
78242,-1281.62409862456,-2.66046757035275e-08,25.8473842068479
78252,-1281.59343836051,-2.59806529094131e-08,25.8493274037319
78262,-1281.5539522544,-2.52502404812886e-08,25.8514025012843
78272,-1281.50540566598,-2.44174424779741e-08,25.8536069129078
78282,-1281.44747823016,-2.34859895773098e-08,25.8559374656119
78292,-1281.37976843795,-2.24593322839898e-08,25.8583904185369
78302,-1281.30179868678,-2.13406406310316e-08,25.8609614762991
78312,-1281.21302076322,-2.01328101946959e-08,25.8636457694054
78322,-1281.11282171818,-1.8838474191395e-08,25.8664378692451
78332,-1281.0005300906,-1.74600213757053e-08,25.8693318237806
78342,-1280.8754224325,-1.59996194112403e-08,25.8723211663228
78352,-1280.73673008504,-1.44592433410311e-08,25.8753989198885
78362,-1280.58364615194,-1.28407087413933e-08,25.8785576365027
78372,-1280.41533261385,-1.11457091032066e-08,25.8817894350558
78382,-1280.23092752419,-9.37585694726673e-09,25.885086009552
78392,-1280.0295522246,-7.53272814605167e-09,25.8884386831076
78402,-1279.81031851539,-5.61790889303079e-09,25.8918384570153
78412,-1279.57233571428,-3.63304473268366e-09,25.8952760266929
78422,-1279.31471753447,-1.57989103982349e-09,25.8987418372145
78432,-1279.03658871128,5.3963568422738e-10,25.9022261389519
78442,-1278.73709130494,2.72340634846378e-09,25.9057190428969
78452,-1278.41539060539,4.96902830551824e-09,25.9092105669505
78462,-1278.07068056426,7.27379555473771e-09,25.9126906786929
78472,-1277.70218867768,9.6346407940818e-09,25.9161493540037
78482,-1277.30918024337,1.20480900016572e-08,25.9195766311176
78492,-1276.89096191466,1.45102202253225e-08,25.9229626783399
78502,-1276.44691885494,1.70170491447864e-08,25.9262978403618
78512,-1275.97653518922,1.95643040708208e-08,25.9295726761288
78522,-1275.4793313583,2.21462686890026e-08,25.9327780128606
78532,-1274.95490823085,2.47573163872897e-08,25.9359049962212
78542,-1274.40301323372,2.73919990945348e-08,25.9389451391932
78552,-1273.82349104948,3.00433253233025e-08,25.9418903444444
78562,-1273.21632227405,3.27044164095172e-08,25.9447329451311
78572,-1272.5816627575,3.53683225788874e-08,25.9474657558496
78582,-1271.91983072239,3.80270722797174e-08,25.9500820834359
78592,-1271.23132603574,4.06723104203102e-08,25.9525757425725
78602,-1270.51684703136,4.32952701379285e-08,25.9549410817463
78612,-1269.77730466803,4.58867534792517e-08,25.9571730078678
78622,-1269.01383381895,4.84371216158891e-08,25.9592670061343
78632,-1268.22780149921,5.09362951614668e-08,25.9612191269449
78642,-1267.42081184984,5.33737650949319e-08,25.9630259934622
78652,-1266.59470771092,5.57386147282372e-08,25.9646848249396
78662,-1265.75156863068,5.80195530857175e-08,25.9661934150463
78672,-1264.89373955389,6.02049163220687e-08,25.9675501248068
78682,-1264.02380546271,6.22827998337254e-08,25.9687538934755
78692,-1263.14453015647,6.42411626541245e-08,25.9698042113617
78702,-1262.25889634901,6.60677590977006e-08,25.9707011130029
78712,-1261.37010970075,6.77502915396097e-08,25.9714451901829
78722,-1260.48154839687,6.92765878821499e-08,25.9720375349821
78732,-1259.59674280093,7.06346667571509e-08,25.972479716584
78742,-1258.71938513059,7.18136104582049e-08,25.9727738059275
78752,-1257.85328451965,7.28030676317967e-08,25.9729223419251
78762,-1257.00228575218,7.35925132958876e-08,25.9729282705778
78772,-1256.17028895362,7.41730667524815e-08,25.9727949332763
78782,-1255.36123296963,7.45377152454277e-08,25.972526068068
78792,-1254.57902416442,7.46807378073226e-08,25.9721257647806
78802,-1253.82749529461,7.45983106512895e-08,25.9715984213642
78812,-1253.11039453784,7.4286935930251e-08,25.9709487210192
78822,-1252.43135455902,7.37446200794915e-08,25.9701816133245
78832,-1251.7938098166,7.29737990960341e-08,25.9693022630646
78842,-1251.20096760292,7.19784976409178e-08,25.9683160174579
78852,-1250.65580102408,7.07632344314574e-08,25.9672283922341
78862,-1250.16101380741,6.93346759264069e-08,25.9660450323799
78872,-1249.71901140452,6.77014096090791e-08,25.9647716652371
78882,-1249.33187844946,6.58737193299735e-08,25.9634140635735
78892,-1249.00136260491,6.38633637377093e-08,25.9619780384955
78902,-1248.72886480243,6.16833587616904e-08,25.9604694002582
78912,-1248.5154358567,5.9347765042224e-08,25.9588939116233
78922,-1248.36174502734,5.68716247669055e-08,25.9572572752681
78932,-1248.26810506421,5.42706439271079e-08,25.9555651101133
78942,-1248.23453535154,5.15608232749092e-08,25.9538229251097
78952,-1248.26069138952,4.87586092932246e-08,25.9520360828733
78962,-1248.34588239683,4.58807064483712e-08,25.9502097597708
78972,-1248.48914254626,4.29437608843629e-08,25.948348947691
78982,-1248.68921844199,3.99643226415508e-08,25.9464584523314
78992,-1248.94459171764,3.69587027621029e-08,25.944542862318
79002,-1249.25350227397,3.39428556816521e-08,25.9426065257029
79012,-1249.61397206334,3.09322794646714e-08,25.9406535317246
79022,-1250.02382933578,2.79419186968043e-08,25.9386876983322
79032,-1250.48073326955,2.49860836850044e-08,25.9367125877383
79042,-1250.98216453624,2.20783869781078e-08,25.9347314934569
79052,-1251.52550072583,1.92316318835951e-08,25.9327474123858
79062,-1252.10803930164,1.64577879230282e-08,25.9307630604891
79072,-1252.72693367189,1.376798134505e-08,25.9287808758694
79082,-1253.37929863035,1.11723454386644e-08,25.9268030175651
79092,-1254.06226327832,8.68002374120959e-09,25.924831363133
79102,-1254.77288683659,6.29926271288863e-09,25.9228675167008
79112,-1255.50817755385,4.03729984588299e-09,25.9209128279344
79122,-1256.26518035548,1.90026544457953e-09,25.9189683829383
79132,-1257.04097768067,-1.06723109499857e-10,25.9170350117157
79142,-1257.83266985613,-1.97953462707691e-09,25.915113339569
79152,-1258.63738529375,-3.71505946831995e-09,25.9132037894209
